,score_TextBlob,Nasdaq Trend,LM_test
638,0.09277360066833751,1.0,-0.696969696969697
637,0.06728778467908904,1.0,0.0
642,0.02273809523809524,1.0,-0.7857142857142857
658,0.003661616161616156,1.0,-0.5
657,0.02909722222222223,1.0,-0.5555555555555556
656,0.01613896698948245,1.0,-0.6129032258064516
654,0.04687710437710437,1.0,-0.8947368421052632
655,0.028859867330016577,1.0,-0.6086956521739131
652,0.0825945821854913,1.0,-0.48148148148148145
651,0.018173783287419646,1.0,-0.6097560975609756
650,-0.04359607309045511,1.0,-0.6888888888888889
653,-0.09530009920634917,1.0,-0.6666666666666666
659,-0.014690170940170942,0.0,-0.5555555555555556
660,0.09664351851851852,0.0,0.0
661,0.05787664287664288,0.0,-0.4857142857142857
662,0.12646316102198457,0.0,-0.40540540540540543
674,0.07751413292589766,0.0,-0.38461538461538464
673,0.06043681495809155,0.0,-0.5
672,0.06056513409961686,0.0,-0.5625
671,0.054749103942652345,0.0,-0.7777777777777778
669,0.11031450872359963,0.0,-0.40540540540540543
668,0.05043388429752066,0.0,-0.7297297297297297
667,0.16664646464646463,0.0,-0.25925925925925924
670,0.034253968253968245,0.0,-0.2903225806451613
686,0.07146800228195578,1.0,-0.6521739130434783
685,0.07048576553249451,1.0,-0.35135135135135137
684,0.09538859577922076,1.0,-0.7272727272727273
683,0.043187645687645694,1.0,-0.45
682,-0.06402116402116403,1.0,0.0
681,-0.008065827769217604,1.0,-0.52
679,0.03178295855379188,1.0,-0.7391304347826086
678,-0.0021787878787878825,1.0,-0.41935483870967744
677,0.027479927479927477,1.0,-0.17647058823529413
676,0.07083615374524466,1.0,-0.35135135135135137
675,0.11032030834662417,1.0,-0.52
680,0.1461401098901099,1.0,0.13043478260869565
695,0.005070869990224831,1.0,-0.55
694,0.06999999999999999,1.0,0.0
693,0.07127329192546583,1.0,-0.47368421052631576
692,0.09538239538239539,1.0,-0.35135135135135137
689,0.01253140650199474,1.0,-0.6190476190476191
690,0.058337046939988126,1.0,-0.6129032258064516
688,-0.003703703703703703,1.0,-0.5454545454545454
687,0.05430283224400871,1.0,-0.5
691,0.06189052175894282,1.0,-0.5
696,0.04974250996528226,1.0,-0.5
697,0.11491228070175437,1.0,-0.5384615384615384
698,0.04752252252252252,1.0,-0.4666666666666667
699,0.007019600769600775,1.0,-0.5348837209302325
700,0.010106382978723401,1.0,-0.47058823529411764
712,0.08344173441734416,0.0,-0.5
711,0.019767082590611988,0.0,-0.5510204081632653
709,0.07777777777777778,0.0,-0.5384615384615384
708,0.034272727272727274,0.0,-0.6595744680851063
707,0.15949236574236575,0.0,-0.42105263157894735
710,0.019444444444444445,0.0,-0.25
705,0.11711760461760462,0.0,-0.3142857142857143
704,0.015412796480757648,0.0,-0.5294117647058824
703,0.02584566596194503,0.0,-0.6428571428571429
702,0.04277777777777778,0.0,-0.7777777777777778
701,0.07548238798238797,0.0,-0.6216216216216216
706,0.007902298850574705,0.0,-0.7
731,0.08094223484848485,0.0,-0.3684210526315789
730,0.010943337484433376,0.0,-0.5454545454545454
729,0.07328084415584415,0.0,-0.5384615384615384
728,0.1435064935064935,0.0,0.0
727,0.0073045267489711945,0.0,-0.6666666666666666
726,0.008080808080808076,0.0,-0.6
724,0.050262054507337534,0.0,-0.7142857142857143
723,0.01104096520763187,0.0,-0.6666666666666666
722,0.00616562449895783,0.0,-0.6428571428571429
721,0.028344093645817782,0.0,-0.7333333333333333
720,0.06115148079433793,0.0,-0.391304347826087
725,-0.019257086999022482,0.0,-0.6363636363636364
738,0.09589780786589298,0.0,-0.6153846153846154
740,0.04699312231779765,0.0,-0.5652173913043478
741,0.05393317160095684,0.0,-0.5151515151515151
737,0.1456729797979798,0.0,0.03225806451612903
739,0.058139430014430005,0.0,-0.2631578947368421
735,0.07721149721149723,0.0,-0.2727272727272727
734,0.1263609434384082,0.0,-0.06976744186046512
733,0.4093268593268593,0.0,-0.3333333333333333
732,0.03576899951899951,0.0,-0.42857142857142855
736,0.04236087377534745,0.0,0.0
742,0.03306848977580685,1.0,-0.9130434782608695
743,0.0394006734006734,1.0,-0.5862068965517241
744,0.06498784137673026,1.0,-0.7297297297297297
745,-0.002178030303030302,1.0,-0.4666666666666667
746,0.11783549783549785,1.0,-0.08333333333333333
747,-0.027697028423772613,1.0,-0.42857142857142855
757,0.02683261183261183,1.0,-0.48148148148148145
756,0.10489130434782608,1.0,-1.0
755,0.05142706131078225,1.0,-0.6
754,0.015879028379028375,1.0,-0.5333333333333333
753,0.09074074074074075,1.0,-0.9333333333333333
758,0.06940218511647084,1.0,-0.6666666666666666
751,-0.008833333333333325,1.0,-0.5483870967741935
750,-0.003372888848240962,1.0,-0.5
749,0.03948412698412699,1.0,-0.5
748,0.10342346938775503,1.0,-0.43333333333333335
752,0.047494172494172496,1.0,-0.6551724137931034
774,0.008161027568922306,1.0,-0.7222222222222222
773,0.03647466039707419,1.0,-0.6363636363636364
772,0.06148698523698524,1.0,-0.2
771,-0.008804686475141018,1.0,-0.7073170731707317
770,0.01983873825979089,1.0,-0.7948717948717948
769,0.16992784992784993,1.0,0.07142857142857142
768,-0.02036235369568703,1.0,-0.8536585365853658
767,0.019285714285714288,1.0,-0.7647058823529411
765,0.0103461081402258,1.0,-0.8222222222222222
764,-0.012909827441077432,1.0,-0.6521739130434783
763,0.003692163571195841,1.0,-0.47058823529411764
762,0.08856088356088357,1.0,-0.8857142857142857
761,0.06955705705705706,1.0,-0.4857142857142857
760,0.01770833333333333,1.0,-0.75
759,-0.02049444444444445,1.0,-0.6923076923076923
766,0.013382495164410067,1.0,-0.5833333333333334
788,0.07507974481658693,1.0,-0.7857142857142857
792,0.029487179487179487,1.0,-0.7419354838709677
791,-0.023039215686274515,1.0,-0.7333333333333333
790,-0.125,1.0,-0.8
789,0.03814694564694565,1.0,-0.8181818181818182
787,-0.05353037766830871,1.0,-0.5238095238095238
785,0.027142857142857142,1.0,-0.41935483870967744
786,0.1537598204264871,1.0,-0.3939393939393939
784,0.015644336830777504,1.0,-0.5454545454545454
783,-0.04045138888888889,1.0,-0.3333333333333333
782,0.064488011988012,1.0,-0.8095238095238095
781,0.07950232307375166,1.0,-0.30434782608695654
780,0.1010223327020202,1.0,-0.6
799,0.08154865967365967,0.0,-0.4166666666666667
798,0.06754385964912282,0.0,-0.42857142857142855
797,0.008606150793650793,0.0,-0.7142857142857143
795,0.10761437908496732,0.0,-0.3333333333333333
794,0.09778781114718613,0.0,-0.25
793,0.0031400966183574913,0.0,-1.0
796,0.13125,0.0,-0.631578947368421
806,0.022288359788359795,0.0,0.14285714285714285
810,0.01007265817124972,0.0,-0.627906976744186
809,0.07059523809523809,0.0,-0.7714285714285715
808,0.06309441820805457,0.0,-0.3548387096774194
805,0.09512548262548264,0.0,-0.5471698113207547
807,0.0547157622739018,0.0,-0.3548387096774194
803,0.055738233397807875,0.0,-0.8571428571428571
804,0.12608695652173912,0.0,-0.6666666666666666
802,0.09803921568627452,0.0,-0.7
801,0.07411674347158219,0.0,-0.2222222222222222
800,0.07791265832932501,0.0,0.14285714285714285
815,0.14050793650793647,1.0,-0.6666666666666666
814,0.0505222031637126,1.0,-0.45454545454545453
816,0.07642857142857143,1.0,-0.8
812,0.11915584415584415,1.0,-0.5384615384615384
811,0.024654913799650638,1.0,-0.4782608695652174
813,0.10603901653901654,1.0,-0.6428571428571429
817,0.0048611111111111025,1.0,-0.3793103448275862
818,0.04083553791887125,1.0,-0.2777777777777778
819,0.042217121958501254,1.0,-0.803921568627451
820,-0.012588245088245081,1.0,-0.5757575757575758
821,0.01437728937728938,1.0,-1.0
822,0.03268540669856461,1.0,-0.6216216216216216
823,-0.09462874082439299,1.0,-0.9069767441860465
824,0.016601307189542478,1.0,-0.6666666666666666
834,0.08123809523809525,1.0,-0.6666666666666666
833,0.0018518811811494792,1.0,-0.5384615384615384
836,0.08707647907647907,0.0,-0.5172413793103449
835,-0.07091602297484648,0.0,-0.6774193548387096
837,0.03472771190162496,1.0,-0.8222222222222222
838,-0.06180555555555556,1.0,-0.45454545454545453
839,0.006655092592592591,1.0,-0.6153846153846154
840,0.061456456456456435,1.0,-0.5625
841,0.19664289958407602,1.0,-0.09090909090909091
849,0.06254329004329004,0.0,-0.6
848,0.059688873787711,0.0,-0.7083333333333334
847,0.06240388897796304,0.0,-0.5714285714285714
846,0.005084175084175075,0.0,-0.7142857142857143
845,-0.0408695652173913,0.0,-0.6
844,0.029124649859943973,0.0,-0.6153846153846154
843,0.0009835600907029454,0.0,-0.6
860,0.030917167409704724,1.0,-0.4482758620689655
859,-0.045887445887445893,1.0,-0.6
858,0.024377441077441074,1.0,-0.9555555555555556
856,0.018289428374655647,1.0,-0.6595744680851063
855,-0.00093193843193843,1.0,-0.4857142857142857
857,0.0713021605487359,1.0,-0.5294117647058824
853,0.05693595620066208,1.0,-0.5135135135135135
852,0.09139391014391013,1.0,-0.6111111111111112
851,0.08847402597402597,1.0,-0.45454545454545453
850,0.012113997113997122,1.0,-0.7435897435897436
854,0.04414613164613163,1.0,-0.5102040816326531
867,0.010903250188964474,1.0,-0.09090909090909091
865,0.06632413882413883,1.0,-0.5555555555555556
864,0.00010683760683761073,1.0,-0.68
866,0.13436447811447813,1.0,-0.38461538461538464
862,0.11304778554778554,1.0,-0.3333333333333333
861,0.026080542264752787,1.0,-0.47619047619047616
863,0.01396123396123396,1.0,-0.5714285714285714
868,-0.003043512043512045,0.0,-0.5833333333333334
869,0.004657544836116273,0.0,-0.47368421052631576
870,0.10017571548821551,0.0,-0.2903225806451613
871,0.11593315888092007,0.0,-0.45454545454545453
872,0.08051282051282052,0.0,-0.7142857142857143
873,-0.06813725490196079,0.0,-0.6363636363636364
874,0.06377819548872181,0.0,-0.6190476190476191
879,0.10502305665349142,1.0,-0.3333333333333333
881,-0.003501400560224088,1.0,-0.48148148148148145
878,0.0834920634920635,1.0,-0.5294117647058824
880,-0.013157081014223873,1.0,-0.5294117647058824
876,0.031012831012831008,1.0,-0.7241379310344828
877,0.058087453482190333,1.0,-0.7619047619047619
875,0.046589551428261114,1.0,-0.3548387096774194
899,0.08129919323101141,1.0,-0.625
898,0.09225532106782108,1.0,-0.48148148148148145
897,-0.002192478723090977,1.0,-0.3684210526315789
896,-0.044642857142857144,1.0,-0.5
895,0.04271690115440117,1.0,-0.8048780487804879
894,-0.013403829966329966,1.0,-0.5714285714285714
888,0.15870859213250516,1.0,-0.6666666666666666
892,0.0820601851851852,1.0,-0.23076923076923078
889,0.049603174603174593,1.0,-0.4074074074074074
893,0.0049018321745594425,1.0,-0.875
891,0.06085545147020557,1.0,-0.7741935483870968
890,0.07429967666078775,1.0,-0.78125
900,0.008786324786324785,1.0,-0.5609756097560976
901,-0.026354166666666668,1.0,-0.4
902,0.040976731601731604,1.0,-0.42105263157894735
903,0.04492090718505812,1.0,-0.4
904,0.027103481624758223,1.0,-0.6428571428571429
905,0.02749690785405071,1.0,-0.45098039215686275
906,0.08777696318018897,1.0,-0.125
907,0.032575757575757584,1.0,-0.2727272727272727
908,-0.010618846694796059,1.0,-0.5555555555555556
909,0.01357794361525705,1.0,-0.4838709677419355
910,0.1454001404001404,1.0,0.2
915,0.05401628222523745,0.0,-0.7714285714285715
914,-0.034467237308146395,0.0,-0.5333333333333333
913,0.0588796414852753,0.0,-0.7948717948717948
911,0.01474022402240224,0.0,-0.6410256410256411
912,-0.03404040404040403,0.0,-0.375
926,-0.010995855995855997,1.0,-0.3333333333333333
925,0.04675324675324675,1.0,-0.4146341463414634
924,0.07049822201607915,1.0,-0.47368421052631576
923,-0.0064871273712737085,1.0,-0.6190476190476191
921,0.003333333333333333,1.0,-0.4444444444444444
922,0.038018341307814986,1.0,-0.48148148148148145
919,0.054876373626373626,1.0,-0.5555555555555556
918,0.09608225108225112,1.0,-0.3333333333333333
917,0.05452594123048669,1.0,-0.5294117647058824
916,0.030454545454545453,1.0,-0.7142857142857143
920,0.003936688311688305,1.0,-0.6470588235294118
937,0.007783887259693715,0.0,-0.5714285714285714
936,0.05666666666666667,0.0,-0.75
935,0.05645144628099175,0.0,-0.5714285714285714
934,0.07637917637917639,0.0,-0.1111111111111111
933,-0.007729468599033806,0.0,-0.5454545454545454
932,0.09812495705352847,0.0,-0.375
930,-0.0038986640599543818,0.0,-0.6
931,-0.015361057382333987,0.0,-0.45454545454545453
927,-0.06305756427915518,0.0,-0.5555555555555556
928,0.17272727272727273,0.0,-0.6
929,0.2152777777777778,0.0,-0.6666666666666666
942,0.09718778696051422,1.0,-0.4117647058823529
943,-0.018126684636118596,1.0,-0.7560975609756098
944,-0.030789321789321783,1.0,-0.6
945,-0.019754583178496224,1.0,-0.7058823529411765
946,-0.018478787878787872,1.0,-0.5
947,0.018874458874458877,1.0,-0.28205128205128205
948,0.13571428571428573,1.0,-0.07692307692307693
957,0.05668576521517699,1.0,-0.4117647058823529
962,0.07412805662805662,1.0,-0.09090909090909091
961,0.07156711344211343,1.0,-0.21428571428571427
960,0.05887755102040816,1.0,-0.2
959,0.03145523866112102,1.0,-0.2682926829268293
958,0.06189723320158105,1.0,-0.2972972972972973
956,0.08095238095238096,1.0,0.4666666666666667
955,0.11547619047619047,1.0,-0.7142857142857143
953,0.050711193568336435,1.0,-0.4
952,0.09138888888888888,1.0,-0.2727272727272727
951,0.050758477633477614,1.0,-0.6097560975609756
950,-0.018063325563325572,1.0,-0.6470588235294118
949,0.11090780688238316,1.0,-0.4482758620689655
954,0.010878894767783661,1.0,-0.6129032258064516
972,0.07943722943722945,1.0,-0.6
971,0.07896938966383411,1.0,-0.13333333333333333
970,0.06467789456919892,1.0,-0.5
969,0.1598737373737373,1.0,-0.11764705882352941
968,-0.0312799043062201,1.0,-0.8333333333333334
965,-0.020336438923395435,1.0,-0.5333333333333333
966,0.03173818934688501,1.0,-0.7948717948717948
964,0.034608585858585846,1.0,-0.47368421052631576
963,-0.0008038550143813314,1.0,-0.3125
967,0.04955727487642381,1.0,-0.13333333333333333
973,0.07977777777777778,1.0,-0.125
981,0.09181945505474919,1.0,-0.3333333333333333
982,0.09434200637325639,1.0,-0.8461538461538461
980,0.06349116161616161,1.0,-0.3333333333333333
983,0.1696078431372549,1.0,-0.07692307692307693
979,-0.033118759018759034,1.0,-0.5555555555555556
975,-0.005770202020202029,1.0,-0.3333333333333333
977,0.027563715627095912,1.0,-0.5714285714285714
976,0.06666666666666668,1.0,-0.6
978,0.07671750729890266,1.0,-0.6428571428571429
974,0.062276418671767524,1.0,-0.3333333333333333
991,0.11209789532960267,0.0,-0.4594594594594595
990,0.09202446858696858,0.0,-0.7
989,0.11943521095306808,0.0,-0.3142857142857143
988,0.10027777777777779,0.0,-0.18181818181818182
986,0.018135386119257087,0.0,-0.7142857142857143
985,0.011496913580246912,0.0,-1.0
984,-0.01615384615384615,0.0,-0.8
987,0.05488794191919192,0.0,-0.5348837209302325
1007,0.04121071829405163,1.0,-0.6428571428571429
1010,0.10716810966810965,1.0,-0.42857142857142855
1009,0.040486835568802775,1.0,-0.6111111111111112
1008,0.2575670728448507,1.0,-0.14285714285714285
1005,0.12184959349593497,1.0,-0.4782608695652174
1006,0.10802302888368465,1.0,-0.48148148148148145
1003,0.02192982456140351,1.0,-0.7142857142857143
1002,0.039692134107027724,1.0,-0.8888888888888888
1001,-0.013851204351204347,1.0,-0.5384615384615384
1000,0.09520202020202019,1.0,-0.5789473684210527
1004,0.17040719696969694,1.0,0.0
1015,0.10499024199843873,0.0,-0.41935483870967744
1011,0.1672589531680441,0.0,0.13043478260869565
1012,0.062008281573498934,0.0,-0.21951219512195122
1013,0.0617967515288944,0.0,-0.5384615384615384
1014,0.061296296296296286,0.0,-0.5
1016,0.015180878552971564,0.0,-0.4838709677419355
1017,0.03218494468494469,0.0,-0.44
1018,0.10683297258297256,0.0,-0.3
1019,0.1236527613800341,0.0,-0.18518518518518517
1020,0.12121028064905617,0.0,-0.4074074074074074
1028,0.09444444444444446,1.0,-0.25
1027,0.09957706766917294,1.0,-0.1724137931034483
1030,0.03865319865319864,1.0,-0.47619047619047616
1031,-0.03289359108324625,1.0,-0.84
1026,0.043387230514096195,1.0,-0.7777777777777778
1029,0.026116464180980316,1.0,0.2
1024,0.15023310023310021,1.0,-0.2903225806451613
1023,0.06103110599078342,1.0,-0.6666666666666666
1022,-0.012581369248035918,1.0,-0.29411764705882354
1021,0.06132498453927025,1.0,-0.46153846153846156
1025,0.07988192738192736,1.0,-0.7333333333333333
1042,-0.004064651195798745,0.0,-0.7241379310344828
1041,0.025212018140589567,0.0,-0.6470588235294118
1040,0.04356866537717602,0.0,-0.6
1039,0.20357142857142857,0.0,0.14285714285714285
1038,0.05314460393407762,0.0,-0.6888888888888889
1036,0.049327894327894334,0.0,0.25
1035,0.15427350427350423,0.0,-0.2727272727272727
1034,0.14989443305232777,0.0,-0.36585365853658536
1033,0.1346252204585538,0.0,-0.2
1032,0.02937830687830688,0.0,-0.5609756097560976
1037,0.010937746464062256,0.0,-0.7560975609756098
1047,0.07819264069264067,1.0,-0.4782608695652174
1048,0.05211640211640212,1.0,-0.1875
1046,0.07288911280290587,1.0,-0.2857142857142857
1049,0.023706179441473553,1.0,-0.6
1044,0.013215034441449537,1.0,-0.9230769230769231
1043,-0.005943152454780361,1.0,-0.5
1045,0.0777789968652038,1.0,-0.3793103448275862
1053,0.1206581117295403,0.0,-0.14285714285714285
1054,-0.01020833333333333,0.0,-0.5833333333333334
1055,0.0686619991805177,0.0,-0.47058823529411764
1056,-0.031666666666666655,0.0,-0.8333333333333334
1057,0.05309139784946238,0.0,-0.8709677419354839
1058,-0.025,0.0,0.0
1059,-0.0041666666666666675,0.0,-0.75
1070,-0.019065656565656567,1.0,-0.625
1069,0.09282407407407407,1.0,-0.6
1068,0.0958531746031746,1.0,-0.6756756756756757
1067,0.05610870610870611,1.0,-0.2903225806451613
1066,0.15521807941162782,1.0,-0.2
1062,0.09946496212121211,1.0,-0.6756756756756757
1064,0.08357786195286196,1.0,-0.5625
1063,-0.05227234349574777,1.0,-0.6153846153846154
1061,0.06559806397306396,1.0,-0.3333333333333333
1060,0.06922828053780436,1.0,-0.6
1065,0.01871996996996997,1.0,-0.2
1079,0.09493055555555556,1.0,-0.8823529411764706
1078,-0.050702479338842976,1.0,-0.3333333333333333
1077,0.014686147186147186,1.0,-0.6363636363636364
1076,0.1123900293255132,1.0,-0.5789473684210527
1073,0.014780801209372637,1.0,-0.5555555555555556
1074,0.05941697678539783,1.0,-0.5172413793103449
1071,0.05842274092274092,1.0,-0.5294117647058824
1075,0.10244688953022286,1.0,-0.2631578947368421
1072,-0.013430375180375176,1.0,-0.75
1080,0.014359624115721678,1.0,-0.5555555555555556
1081,0.050757575757575744,1.0,-0.8
1082,0.0830817610062893,1.0,-0.3333333333333333
1083,0.10379343629343625,1.0,-0.5652173913043478
1084,0.16438646202282567,1.0,-0.15789473684210525
1085,0.04340441161093334,1.0,-0.7692307692307693
1086,0.20091382575757571,1.0,0.0
1087,0.08934678106364853,1.0,-0.40425531914893614
1088,0.08044475365903936,1.0,-0.15384615384615385
1096,0.0228930328930329,0.0,-0.13043478260869565
1095,0.05512177328843996,0.0,-0.4482758620689655
1093,-0.0395693041526375,0.0,-0.3333333333333333
1094,0.14495933359569724,0.0,-0.1875
1091,0.04894097222222223,0.0,-0.47368421052631576
1090,0.03559253246753248,0.0,-0.7142857142857143
1089,0.09754946727549467,0.0,-0.07317073170731707
1092,0.06480019493177387,0.0,-0.3333333333333333
1106,0.037491216512955644,0.0,-0.7021276595744681
1105,0.02613655350497453,0.0,-0.29411764705882354
1103,0.01115740740740741,0.0,-0.6
1102,0.06366123136123136,0.0,-0.6
1104,0.11051693404634579,0.0,-0.2727272727272727
1100,0.0464272353161242,0.0,-0.36
1099,0.05175796425796426,0.0,-0.3333333333333333
1098,0.04119678932178931,0.0,-0.45454545454545453
1101,0.08298199385155906,0.0,-0.6
1107,0.02383333333333333,1.0,-0.75
1108,0.06849690082644626,1.0,-0.23076923076923078
1109,-0.04828094610703306,1.0,-1.0
1110,0.04140211640211639,1.0,-0.6
1111,-0.2004329004329005,1.0,-1.0
1117,0.005043431514019755,1.0,-0.4482758620689655
1118,-0.003114392221535083,1.0,-0.48936170212765956
1119,0.09336339586339587,1.0,-0.5238095238095238
1116,0.075993265993266,1.0,-0.5294117647058824
1114,-0.002083333333333334,1.0,-0.4838709677419355
1113,0.05794146152355107,1.0,-0.6410256410256411
1112,-0.002127659574468086,1.0,-0.4482758620689655
1115,0.02474279835390947,1.0,-0.4482758620689655
1120,0.05749898989898991,0.0,-0.41935483870967744
1121,0.010384331116038434,0.0,-0.45454545454545453
1122,-0.0005954279638490125,0.0,-0.4090909090909091
1123,0.03675522067031501,0.0,-0.4117647058823529
1124,0.01735640567162306,0.0,-0.43478260869565216
1130,0.1553571428571429,0.0,-0.6666666666666666
1128,0.02004253056884636,0.0,-0.3333333333333333
1129,0.06023733211233211,0.0,-0.5454545454545454
1126,0.02998090375807767,0.0,-0.42857142857142855
1125,0.04028730703259004,0.0,-0.5789473684210527
1127,0.11231092436974789,0.0,-0.45454545454545453
1132,0.1692816091954023,1.0,0.043478260869565216
1133,0.10840336134453782,1.0,-0.5
1134,0.07693602693602694,1.0,-0.5238095238095238
1135,0.006938582251082237,1.0,-0.3684210526315789
1136,-0.004640151515151515,1.0,-0.6
1146,0.0033206880838459797,0.0,-0.6470588235294118
1151,0.009327142391658523,0.0,-0.625
1150,0.03678092740592741,0.0,-0.7037037037037037
1149,0.044755469755469755,0.0,-0.5789473684210527
1148,0.0816641551135222,0.0,-0.3333333333333333
1147,0.05778294306703397,0.0,-0.5454545454545454
1145,0.12523494049809838,0.0,0.0
1137,0.07582106782106783,0.0,-0.5172413793103449
1143,0.1181398809523809,0.0,-0.3333333333333333
1142,0.04758953168044078,0.0,-0.23076923076923078
1141,0.08666666666666667,0.0,-0.2
1140,0.01661928452973228,0.0,-0.47058823529411764
1139,-0.03782928064842957,0.0,-0.8518518518518519
1138,0.09074074074074073,0.0,-0.7777777777777778
1144,0.021572871572871577,0.0,-0.5294117647058824
1160,-0.01828612209046992,0.0,-0.16666666666666666
1164,0.03979166666666667,0.0,-0.7714285714285715
1163,0.04104790764790765,0.0,-0.5625
1162,0.11188172043010752,0.0,-0.38461538461538464
1161,-0.042898193760262736,0.0,-0.75
1159,0.09457276850133994,0.0,-0.5789473684210527
1165,0.03617157974300833,0.0,-0.4634146341463415
1157,0.027451617010440545,0.0,-0.4444444444444444
1156,0.05816993464052286,0.0,-0.45454545454545453
1155,0.008812021312021318,0.0,-0.375
1154,-0.005208424827990049,0.0,-0.6875
1153,0.048417785917785915,0.0,-0.4666666666666667
1152,0.04213564213564216,0.0,-0.5
1158,0.008130050505050506,0.0,-0.3333333333333333
1180,0.15803004269499119,1.0,-0.26666666666666666
1179,0.014145596754292404,1.0,-0.5121951219512195
1178,0.05010024487297214,1.0,-0.1111111111111111
1177,0.12392231134878194,1.0,-0.08108108108108109
1176,0.14551515151515154,1.0,-0.3333333333333333
1175,0.07742354096520762,1.0,-0.3333333333333333
1174,0.03617157974300833,1.0,-0.4634146341463415
1170,0.07727272727272727,1.0,-0.5555555555555556
1172,0.011553030303030301,1.0,-0.2
1171,0.03833748881217235,1.0,-0.08571428571428572
1169,0.10714285714285714,1.0,-0.6
1168,0.06169008264462811,1.0,-0.5172413793103449
1167,0.06939636752136752,1.0,-0.2
1166,0.019494112972373842,1.0,-0.2727272727272727
1173,0.05553562839277125,1.0,-0.29411764705882354
1185,0.04418977004083386,0.0,-0.75
1186,0.05850657279228709,0.0,-0.3333333333333333
1187,0.05051673678434242,0.0,-0.30434782608695654
1195,0.1047699996480484,0.0,-0.2
1194,0.07376557785648694,0.0,-0.76
1193,0.12288888888888888,0.0,-0.8
1192,0.06412337662337662,0.0,-0.3333333333333333
1189,0.020737656063743014,0.0,-0.3617021276595745
1190,-0.006684027777777776,0.0,-0.5555555555555556
1188,0.047364554637281904,0.0,-0.3877551020408163
1191,0.029288231148696258,0.0,-0.4482758620689655
1203,0.026375766594516598,0.0,-0.2727272727272727
1206,0.027753374076903484,0.0,-0.6410256410256411
1205,0.055075757575757577,0.0,-0.4666666666666667
1204,0.037505910165484636,0.0,-0.52
1202,-0.05128205128205127,0.0,-0.8260869565217391
1199,-0.006130189255189253,0.0,-0.9166666666666666
1200,0.009890109890109881,0.0,-0.5
1198,0.04788011695906433,0.0,-0.6521739130434783
1197,-0.01115138091882279,0.0,0.04
1196,0.1201818181818182,0.0,-0.2
1201,0.09852083333333335,0.0,-0.15789473684210525
1217,-0.0062807881773399,1.0,-0.68
1216,0.018593223905723905,1.0,-0.5652173913043478
1215,0.0032441348973607036,1.0,-0.3333333333333333
1214,0.0660127314814815,1.0,-0.3
1213,0.009552615709332126,1.0,-0.5555555555555556
1211,0.10539184952978056,1.0,-0.2727272727272727
1210,0.1237852283770651,1.0,-0.28
1209,-0.05393121693121694,1.0,-0.14285714285714285
1208,0.1136327104681535,1.0,-0.38461538461538464
1207,0.03322695035460993,1.0,-0.36363636363636365
1212,0.07628558310376493,1.0,-0.6666666666666666
1222,0.06159844054580896,0.0,-0.4358974358974359
1223,0.15337837837837837,0.0,-0.5714285714285714
1221,0.02120101174078447,0.0,-0.6491228070175439
1219,-0.004365079365079365,0.0,-0.6923076923076923
1218,-0.007526490922013314,0.0,-0.4146341463414634
1220,0.1563194444444444,0.0,-0.2857142857142857
1245,0.02546992481203007,1.0,-0.36
1246,0.001048647854203409,1.0,-0.6363636363636364
1244,0.08750607931163487,1.0,-0.30434782608695654
1243,0.026796919410555772,1.0,-0.5625
1242,-0.06428834283000949,1.0,-0.3333333333333333
1241,0.01357673961840629,1.0,-0.5
1239,-0.01727751756440281,1.0,-0.4166666666666667
1238,0.005490777338603425,1.0,-0.6111111111111112
1240,0.1371538918597742,1.0,0.0
1236,-0.00901199494949495,1.0,-0.7777777777777778
1235,0.038636363636363635,1.0,-0.5
1234,-0.0036589297227595094,1.0,-0.75
1233,-0.05291806958473623,1.0,-0.5
1232,0.03884920634920635,1.0,-0.5384615384615384
1231,0.024076312576312577,1.0,-0.5135135135135135
1230,0.10210695389266816,1.0,-0.6521739130434783
1237,-0.01640070921985816,1.0,-0.5384615384615384
1256,0.05334107885578474,0.0,-0.25925925925925924
1261,0.16631411517775155,0.0,0.0
1260,0.10757004002287021,0.0,0.0
1259,0.07616497001262625,0.0,-0.52
1258,0.11103080120937266,0.0,-0.3333333333333333
1257,0.02744047619047619,0.0,-0.3103448275862069
1255,-0.04356014356014355,0.0,-0.6666666666666666
1247,0.07211375253748137,0.0,-0.6923076923076923
1253,0.0638028151186046,0.0,-0.043478260869565216
1252,-0.043133293721529006,0.0,-0.5
1251,0.043189964157706075,0.0,-0.75
1250,-0.05008741258741259,0.0,-0.6666666666666666
1249,0.04024410774410774,0.0,-0.25
1248,0.027758647076828902,0.0,-0.7142857142857143
1262,0.05054792107117689,0.0,-0.2558139534883721
1254,0.12048611111111111,0.0,-0.6
1271,0.027693689472039977,0.0,-0.7647058823529411
1269,0.01625726966636057,0.0,-0.04
1272,0.08656156156156157,0.0,-0.6470588235294118
1268,0.009922274695001967,0.0,-0.875
1270,0.08472770208186874,0.0,-0.2727272727272727
1266,0.0737763347763348,0.0,-0.3142857142857143
1265,0.058653846153846154,0.0,-0.4117647058823529
1267,0.037335359675785204,0.0,-0.6923076923076923
1264,-0.004770003239390985,0.0,-0.76
1263,0.03215447154471545,0.0,-0.3333333333333333
1279,0.022962962962962963,1.0,-0.6
1278,-0.00014545454545454418,1.0,-0.6428571428571429
1276,0.1404805458768873,1.0,-0.30434782608695654
1277,0.00643237934904601,1.0,-0.38461538461538464
1274,0.12552188552188556,1.0,-0.7142857142857143
